16|5|79|7.18|1.17|20|34|2024-12-12 12:02:50.391476
16|5|80|7.27|1.17|20|35|2024-12-12 12:02:53.366286
16|5|81|7.36|1.17|20|34|2024-12-12 12:02:56.378659
16|5|86|7.82|1.17|20|38|2024-12-12 12:02:59.386649
18|5|97|7.46|1.17|20|38|2024-12-12 12:03:02.377529
19|5|108|7.71|1.17|20|40|2024-12-12 12:03:05.377198
1|1|0|0.00|0.71|20|0|2024-12-12 12:04:20.957636
31|6|362|14.48|0.71|20|78|2024-12-12 12:04:23.951257
31|7|193|8.04|0.71|20|55|2024-12-12 12:04:26.950748
31|8|182|7.91|0.71|20|55|2024-12-12 12:04:29.950535
31|9|175|7.95|0.71|20|54|2024-12-12 12:04:32.955440
30|10|150|7.50|0.71|20|34|2024-12-12 12:04:35.963336
31|10|144|6.86|0.71|20|31|2024-12-12 12:04:38.967472
31|10|137|6.52|0.71|20|29|2024-12-12 12:04:41.962576
31|10|134|6.38|0.71|20|26|2024-12-12 12:04:44.937887
31|10|136|6.48|0.71|20|27|2024-12-12 12:04:47.949692
31|10|124|5.90|0.71|20|26|2024-12-12 12:04:50.954656
31|10|125|5.95|0.71|20|27|2024-12-12 12:04:53.953490
31|10|120|5.71|0.71|20|25|2024-12-12 12:04:56.950632
30|10|124|6.20|0.71|20|26|2024-12-12 12:04:59.948459
30|10|123|6.15|0.71|20|26|2024-12-12 12:05:02.948636
30|10|124|6.20|0.71|20|26|2024-12-12 12:05:05.948479
30|10|121|6.05|0.71|20|25|2024-12-12 12:05:08.961376
30|10|122|6.10|0.71|20|24|2024-12-12 12:05:11.961574
30|10|122|6.10|0.71|20|26|2024-12-12 12:05:14.935711
30|10|126|6.30|0.71|20|26|2024-12-12 12:05:17.939720
30|10|125|6.25|2.84|20|24|2024-12-12 12:05:20.947560
30|10|124|6.20|2.84|20|25|2024-12-12 12:05:23.947550
30|10|122|6.10|2.84|20|27|2024-12-12 12:05:26.948150
30|10|126|6.30|2.84|20|27|2024-12-12 12:05:29.951482
30|10|122|6.10|2.84|20|27|2024-12-12 12:05:32.949561
30|10|117|5.85|2.84|20|24|2024-12-12 12:05:35.948044
30|10|123|6.15|2.84|20|25|2024-12-12 12:05:38.962401
30|10|121|6.05|2.84|20|24|2024-12-12 12:05:41.959372
30|10|124|6.20|2.84|20|25|2024-12-12 12:05:44.939851
30|10|121|6.05|2.84|20|24|2024-12-12 12:05:47.936787
30|10|123|6.15|2.84|20|25|2024-12-12 12:05:50.948942
30|10|118|5.90|2.84|20|24|2024-12-12 12:05:53.947462
30|10|125|6.25|2.84|20|25|2024-12-12 12:05:56.945789
31|10|118|5.62|2.84|20|21|2024-12-12 12:05:59.946148
30|10|116|5.80|2.84|20|23|2024-12-12 12:06:02.945359
30|10|119|5.95|2.84|20|25|2024-12-12 12:06:05.945153
30|10|119|5.95|2.84|20|25|2024-12-12 12:06:08.957200
30|10|122|6.10|2.84|20|27|2024-12-12 12:06:11.956607
30|10|124|6.20|2.84|20|26|2024-12-12 12:06:14.931976
30|10|122|6.10|2.84|20|27|2024-12-12 12:06:17.932087
30|10|121|6.05|2.30|20|23|2024-12-12 12:06:20.945666
30|10|119|5.95|2.30|20|22|2024-12-12 12:06:23.945913
30|10|115|5.75|2.30|20|23|2024-12-12 12:06:26.945939
30|10|116|5.80|2.30|20|22|2024-12-12 12:06:29.943266
30|10|119|5.95|2.30|20|25|2024-12-12 12:06:32.943403
30|10|123|6.15|2.30|20|24|2024-12-12 12:06:35.942919
30|10|123|6.15|2.30|20|27|2024-12-12 12:06:38.942945
30|10|117|5.85|2.30|20|23|2024-12-12 12:06:41.955742
30|10|118|5.90|2.30|20|24|2024-12-12 12:06:44.931107
30|10|118|5.90|2.30|20|24|2024-12-12 12:06:47.929786
30|10|118|5.90|2.30|20|26|2024-12-12 12:06:50.930439
30|11|122|6.42|2.30|20|22|2024-12-12 12:06:53.941709
30|10|125|6.25|2.30|20|27|2024-12-12 12:06:56.942150
30|10|118|5.90|2.30|20|26|2024-12-12 12:06:59.942952
30|10|116|5.80|2.30|20|22|2024-12-12 12:07:02.942924
30|10|115|5.75|2.30|20|24|2024-12-12 12:07:05.947637
30|10|116|5.80|2.30|20|22|2024-12-12 12:07:08.945557
30|10|118|5.90|2.30|20|24|2024-12-12 12:07:11.957420
30|10|118|5.90|2.30|20|24|2024-12-12 12:07:14.929002
30|10|125|6.25|2.30|20|26|2024-12-12 12:07:17.928157
30|10|124|6.20|2.26|20|26|2024-12-12 12:07:20.933072
30|10|117|5.85|2.26|20|21|2024-12-12 12:07:23.945824
30|10|121|6.05|2.26|20|24|2024-12-12 12:07:26.945392
30|10|118|5.90|2.26|20|24|2024-12-12 12:07:29.942081
30|10|121|6.05|2.26|20|25|2024-12-12 12:07:32.940250
30|10|121|6.05|2.26|20|25|2024-12-12 12:07:35.939489
30|10|125|6.25|2.26|20|25|2024-12-12 12:07:38.940496
30|10|124|6.20|2.26|20|27|2024-12-12 12:07:41.939119
30|10|116|5.80|2.26|20|23|2024-12-12 12:07:44.927248
30|11|121|6.37|2.26|20|23|2024-12-12 12:07:47.926517
30|9|114|5.43|2.26|20|21|2024-12-12 12:07:50.926447
30|10|138|6.90|2.26|20|27|2024-12-12 12:07:53.938786
30|10|123|6.15|2.26|20|24|2024-12-12 12:07:56.939370
30|10|119|5.95|2.26|20|25|2024-12-12 12:07:59.939329
30|10|127|6.35|2.26|20|27|2024-12-12 12:08:02.944032
30|10|122|6.10|2.26|20|21|2024-12-12 12:08:05.941398
30|10|122|6.10|2.26|20|23|2024-12-12 12:08:08.939506
30|10|122|6.10|2.26|20|22|2024-12-12 12:08:11.937673
30|11|124|6.53|2.26|20|23|2024-12-12 12:08:14.925872
30|10|125|6.25|2.26|20|26|2024-12-12 12:08:17.929102
30|10|123|6.15|2.32|20|25|2024-12-12 12:08:20.927364
30|10|124|6.20|2.32|20|25|2024-12-12 12:08:23.923942
30|10|121|6.05|2.32|20|22|2024-12-12 12:08:26.937503
30|10|124|6.20|2.32|20|24|2024-12-12 12:08:29.936151
30|10|125|6.25|2.32|20|24|2024-12-12 12:08:32.936982
30|10|125|6.25|2.32|20|25|2024-12-12 12:08:35.936807
30|10|118|5.90|2.32|20|24|2024-12-12 12:08:38.935413
30|11|125|6.58|2.32|20|26|2024-12-12 12:08:41.941794
30|9|120|5.71|2.32|20|26|2024-12-12 12:08:44.923778
